Unnamed..0,Artist,Album,Album_Id,Popularity,Fan_Genre,SongList,average_liveness,average_loudness,average_tempo,average_instrumentalness,average_energy,average_danceability,average_acousticness,average_valence,Album_release,Album_length,Album_label
232,Yes,Relayer,6MK9yp7hFeOLeR7F1hsBp6,32,Prog,"['4Yw37wsXSsz5V61IBS8cYh', '5sY77QMQ0tA6LBLsjhGPGm', '4JeRGCsEfRWTD8lr3RKaCD', '11C3sTCe07SHNDxi2IAZoI', '5sNHIqCzwtMsTZK5QDr3e6', '4FtN7qBBLRk0i0SF6Buy55']",0.253083333,-7.786,110.9873333,0.140255,0.6655,0.2535,0.267816667,0.2975,1974,6,Rhino/Elektra
289,Yes,The Yes Album,4nQe6IzubN7cE7EWzrIvu4,89,Prog,"['2ab1xYXLiGMWKBKlMgoB62', '4jPBOLovjf8w66PyTIhq26', '1K75F5lMyhGFqbM8HwWSpS', '3skk6UIXV4kepq2bdYy97g', '0lEEA6MzI2sCYZsqIOjmc9', '2XeRB5sR0UAN8yjVdPDTzZ', '5pAD2spCbUJDrxXWS1TZUw', '500TaOBgb3YjlyElDqoRWO', '5pjMnn6desmFpf7IgsOFsT']",0.269133333,-11.81555556,119.6112222,0.219334874,0.482888889,0.435444444,0.240965556,0.601,2/19/1971,9,Rhino/Elektra
545,Big Daddy Kane,Long Live the Kane,5STvD2F7IQ51f4Cd2y5r3z,45,Rap,"['6FtkjtJGoli1D3tztj8QPV', '3hgWbb7ww1dPI3TDxsQlCI', '6L0reMMEHvJsEX7kBo8Dm5', '2ZNa0JaBwHoorzJ2Ofjtcv', '4t1uvjVUQHtjDGBezkvWi1', '0dNiLb9FEHrRK7VFDJctiR', '3BJC1CvQHTe4eNyFbSRloV', '3KBoU4tM9uMFUdN33kgTcR', '27BPsRcDMpOEnlqYBrtX3X', '3OhzXjxJ9TsZ2lB04HsNFF']",0.21289,-12.5814,110.5679,1.15E-04,0.6169,0.8449,0.0329053,0.6724,1/1/1988,10,Rhino/Warner Records
18,Black Sabbath,Paranoid,6r7LZXAVueS5DqdrvXJJK7,18,Grunge,"['2rd9ETlulTbz6BYZcdvIE1', '1Y373MqadDRtclJNdnUXVc', '2VDg6h3Qr3F8UuFVInQxE6', '3IOQZRcEkplCXg6LofKqE9', '7As8h8LJTMIritB8QwSmqr', '72YRB6ar59nBsNdnn0cVdD', '2b8xbWvck5yh9vvEogsfqa', '6EKrBVHDk20hwjYWGPQQlF']",0.1743,-14.24175,137.354125,0.229688779,0.5563125,0.40675,0.20428315,0.403625,9/18/1970,8,Rhino/Warner Records
67,Black Sabbath,Master of Reality,7pGb2cOGVz6vLyaZaKOQ7D,67,Grunge,"['2FZ0yrA5aPClG5ZPBlV7n4', '3muMI7YXx7JU3yaaJzWVPw', '1vlEf0z4nKmArCxE13H3UU', '5clz8BOBulxx7q2yHxqOCk', '7f5pVscGqWGPmzyAJ3thAI', '3EUJS9hmoZPYCFuUctnfCz', '0wjptUxT1jhKZ3Xm4lX8OF', '3ex9yveBIpssnR6sVvhwiR']",0.116825,-16.83975,112.143,0.245505,0.42515,0.4325,0.333028,0.599875,7/21/1971,8,Rhino/Warner Records
92,Black Sabbath,Black Sabbath,4ZLy3U2q17Yjw7jkjXPJQj,92,Grunge,"['0xIZPPBfLqQEAj1BLmGrNc', '6sjTzevtstOxOMsFsypsEm', '4hx9RvP93j79EJLAiyJQoI', '7n5JBulRFW7P1WqjhhjbrI', '01xU5pDHQ8FfVhEi98UFMY']",0.2438,-12.6942,128.024,0.06963342,0.5388,0.3488,0.037636,0.3822,2/13/1970,5,Rhino/Warner Records
302,Black Sabbath,Paranoid,6r7LZXAVueS5DqdrvXJJK7,2,Metal,"['2rd9ETlulTbz6BYZcdvIE1', '1Y373MqadDRtclJNdnUXVc', '2VDg6h3Qr3F8UuFVInQxE6', '3IOQZRcEkplCXg6LofKqE9', '7As8h8LJTMIritB8QwSmqr', '72YRB6ar59nBsNdnn0cVdD', '2b8xbWvck5yh9vvEogsfqa', '6EKrBVHDk20hwjYWGPQQlF']",0.1743,-14.24175,137.354125,0.229688779,0.5563125,0.40675,0.20428315,0.403625,9/18/1970,8,Rhino/Warner Records
305,Black Sabbath,Black Sabbath,4ZLy3U2q17Yjw7jkjXPJQj,5,Metal,"['0xIZPPBfLqQEAj1BLmGrNc', '6sjTzevtstOxOMsFsypsEm', '4hx9RvP93j79EJLAiyJQoI', '7n5JBulRFW7P1WqjhhjbrI', '01xU5pDHQ8FfVhEi98UFMY']",0.2438,-12.6942,128.024,0.06963342,0.5388,0.3488,0.037636,0.3822,2/13/1970,5,Rhino/Warner Records
306,Black Sabbath,Master of Reality,7pGb2cOGVz6vLyaZaKOQ7D,6,Metal,"['2FZ0yrA5aPClG5ZPBlV7n4', '3muMI7YXx7JU3yaaJzWVPw', '1vlEf0z4nKmArCxE13H3UU', '5clz8BOBulxx7q2yHxqOCk', '7f5pVscGqWGPmzyAJ3thAI', '3EUJS9hmoZPYCFuUctnfCz', '0wjptUxT1jhKZ3Xm4lX8OF', '3ex9yveBIpssnR6sVvhwiR']",0.116825,-16.83975,112.143,0.245505,0.42515,0.4325,0.333028,0.599875,7/21/1971,8,Rhino/Warner Records
330,Black Sabbath,Vol 4,3zNcigR9hAceoTJphnxg6f,30,Metal,"['0zALOXEZdMLsuFAW8P8PUC', '0FnUHRtUgopfEoIVrGfkH0', '3b7wNR330iKhql9dEdbNci', '3tZEhhWeo5y5fNZG4ucTPe', '1fJTWLZHIAwPdGoBzEYnhp', '5w091st8zPd8c01LFzTY8B', '2LvHtTgBgNQq4Rb0Aok859', '28rnaH091tr3WwaP87faiC', '4N7sL7z89xrHqa3Tml0J56', '0T7zraoBpNHSqwyr40UrNN']",0.14351,-14.2409,117.8989,0.13020814,0.47531,0.3692,0.1816833,0.38139,9/25/1972,10,Rhino/Warner Records
338,Black Sabbath,Sabbath Bloody Sabbath,1qQ2ig3pvig30zVyXLzij8,38,Metal,"['2bku1YWarHpKlxVC2FB9dH', '0QuclG0uX1lm9E7uRfVWzc', '0IBdQ61edwccAPe0Tzv2Zb', '4zLMM82wGnGS0VIy3pq2yU', '387JMg7bz2JPHhLqXC1RBy', '0rI2D7dLOkkP219DwstmOy', '5P5HJWMaiXG2kyfz35i1Hf', '3IOIWtYHukt9msWz7Mg1c2']",0.186925,-13.343875,126.89375,0.150997586,0.46925,0.363375,0.17984125,0.456875,12/1/1973,8,Rhino/Warner Records
386,Black Sabbath,Heaven and Hell,1Wk2g7TV0adbUZ53ruvIdL,86,Metal,"['5HliE2uVg7pt9hNnfi0pms', '2JPgqQuuOprW8STXRRugMW', '1pWlqIZeL0iTzp87nW29U9', '3Jl5GohfNwozDmpzmQBLDI', '6CtaPSyIEzRXjvwbPm6FDG', '2skOSjao8CoSr4oKclrERU', '1qlHt8AEJqNmn88ZGqnsot', '2GSOOR5UXdDj9247nxyedO']",0.157275,-7.1355,128.4875,0.034863,0.824,0.3915,0.006205375,0.500975,1980,8,Rhino/Warner Records
136,Candi Staton,Candi Staton,39ntuIhbcC8rsmRV2qXkmZ,36,Soul,"['6vtHsOop76AjxtOyNctm9f', '1VMRoJhJSRkM9Q7GIf6kkP', '1IUa3uD5QgMAX6eq8GCIY6', '7LZB4dVzGlJJ9BQYHdJru8', '3MFa9idQuY4iJLWsZl3tIQ', '6YqwsjrKnSfSaDCWmEBK8G', '3PD8ofc71L9yDTsmFXTski', '6JHMDmIS6awsK5cnOs8FKN']",0.2422125,-10.120625,105.476,0.010438385,0.5805,0.613625,0.215575,0.71075,1976,8,Rhino/Warner Records
333,Deep Purple,Machine Head,1EK3a0Yctg4d3nGQzE4Uty,33,Metal,"['4gVTozEmzwAUXpwj3jEetX', '54e8YIQ5TubPmMx8SLdoDA', '7p7F0wilJFy4w6DsQ4O1se', '3Kq8i3kDLfFdEiZtcZHDDG', '5SAUIWdZ04OxYfJFDchC7S', '0ZAPlh9j5ixbKfaMFMN0be', '44lAQJzaUI6hcpHEFqp2mJ']",0.149514286,-10.21257143,152.8377143,0.330005714,0.701285714,0.491142857,0.060947143,0.747714286,3/25/1972,7,Rhino/Warner Records
351,Deep Purple,Deep Purple in Rock,3llL1qaL2RvtyQAthAuRFS,51,Metal,"['4DsHoG4nyiUwsbx1lCF2lX', '6nt9Sx2NEOYDO23MO4UCIC', '5TrfusgKC1BYic5LaWCoKm', '2V3FG8WHCMgeD40uJOEOL8', '1NvvWFfj1s5L2SH61qnQPt', '5lnzidC2Roj5tkGtvAfj98', '08nhXNcYHlXta1p30AHLwY']",0.220071429,-12.81285714,108.8017143,0.255547143,0.636428571,0.363142857,0.065313086,0.65,6/3/1970,7,Rhino/Warner Records
324,Dio,Holy Diver,2ivNJLSx8Rbvnsvcn01Yt3,24,Metal,"['0j7hyKTaetFpKsCgOyGPAI', '57fqmDaokbxZ3TaB0jp39q', '2cZLW5PoX4lpLZAGH5MGHp', '55NekArnnNyOT0ngtn4fpx', '0FVDva1nGzMI4IFhb5vrBq', '1dlBMzm6CqwQIUQ8PbT3NP', '768sKrvsVZDx1xclzl5pt0', '2PpNgmrS9mAyrkRAwn6YPq', '5Lep4j5Uji39k6QCkbg2DT']",0.134277778,-10.19066667,121.4306667,0.28328,0.843666667,0.456333333,0.048246889,0.44,1983,9,Rhino/Warner Records
99,Fleetwood Mac,Rumours,0BwWUstDMUbgq2NYONRqlu,99,Grunge,"['4SZhxF0sIS8nDvwhT0Tt2V', '0ofHAoxe9vBkTCp2UQIavz', '19Shlms2uTnOjIUg50TXzd', '3CPeWqqaHR0hmyfsWhMJQs', '4xh7W7tlNMIczFhupCPniY', '6DrXZwTuhl5Ow4mcmSWjME', '5e9TFTbltYBg2xThimr0rU', '55mQhobuwtY7lfLAXylg1k', '3B1lK5gNppO22gQLozrxeA', '2wmr2A1ixEx9qViaOMkkkW', '2ssyECwAX5JxtcAUTFw7wI', '4nZi6XNe36Ut4Nij3IQ1yC', '7iPabscOgrBuDkjZAvOVRD', '2LWGrxEKOgcOjtkiuX0OPL', '5HY7oAMG0FSMewubwIf3iS', '7uY8cyuuGiAMaYBZ9mOYxy', '5m5XW67LO8x72K0GusruVA', '4Cv8KLIBrN25GRIJ3aeWq2', '1nWyUagJmVzvBGTMDeY73L', '3q19zFJpKJIaUGyiCyIRTM', '4ODF49KbLTq6Ny1tqm3Dk6', '1BosA2iQr78Frmq8tvJPLU', '2m7LB5YNXRgeYD5JCCJt28', '28qWjMf2SlziunHhXj2jx5', '37RFudlfMWLtCBirJR14D4', '0XrPZPotxZNDkuvauuVO8R', '6W9ANRwvNdorYlMIuNIClv', '6BGRxoR5ry5hXaBq5hny0Q', '5ASRwP2FXKRx90mlabM8cT', '3JR6wXMbEwhZiTUWy3VzZ2', '07ACyen8ZVO9SNwaQjxyRy', '6MWLG6GNRdV9qCI7LrK9BR', '1Q5ckQPz1tsDu2XrFPX8xr', '4Gh28kZ8ZQi94s2anlN2Rp', '6taHwllEzlP3ckIoQ1CTmn', '3bG0XMhDTUoMkAV2pFAbNb', '4MOWpt4OwvU32uMi1jR4oD', '3jA5KKyAh3RS07CHzyi0A2', '6sarQ376udcoZe6jBdfT8O', '3h6lMYfnBwx2rpeAsi6eO9', '1OG8BRnkZ12kyDHrwdsDmw', '23hieFLBMATmL2HseI2nBL', '7rQNTHKdi50NLDzFoIDhaG', '1ijJHUtNSzqQrWOgh9fkVu', '3AsOTlJkROSGG5JL7cjyCw', '6Qtngx8oTu8BEfasSIhpEY', '0oV45hcZ8tA1YD4Cp7Fthl', '0g2d9az1nHhDQ4fecenUB0', '3WYW9JpdalkQyvDJLFSpUp', '4gtjUlg2vc9eY58zW7qDWK']",0.325576,-11.26012,129.8866,0.136470137,0.503832,0.57356,0.4381632,0.54806,2/4/1977,58,Rhino/Warner Records
131,Fleetwood Mac,Rumours,0BwWUstDMUbgq2NYONRqlu,31,Soul,"['4SZhxF0sIS8nDvwhT0Tt2V', '0ofHAoxe9vBkTCp2UQIavz', '19Shlms2uTnOjIUg50TXzd', '3CPeWqqaHR0hmyfsWhMJQs', '4xh7W7tlNMIczFhupCPniY', '6DrXZwTuhl5Ow4mcmSWjME', '5e9TFTbltYBg2xThimr0rU', '55mQhobuwtY7lfLAXylg1k', '3B1lK5gNppO22gQLozrxeA', '2wmr2A1ixEx9qViaOMkkkW', '2ssyECwAX5JxtcAUTFw7wI', '4nZi6XNe36Ut4Nij3IQ1yC', '7iPabscOgrBuDkjZAvOVRD', '2LWGrxEKOgcOjtkiuX0OPL', '5HY7oAMG0FSMewubwIf3iS', '7uY8cyuuGiAMaYBZ9mOYxy', '5m5XW67LO8x72K0GusruVA', '4Cv8KLIBrN25GRIJ3aeWq2', '1nWyUagJmVzvBGTMDeY73L', '3q19zFJpKJIaUGyiCyIRTM', '4ODF49KbLTq6Ny1tqm3Dk6', '1BosA2iQr78Frmq8tvJPLU', '2m7LB5YNXRgeYD5JCCJt28', '28qWjMf2SlziunHhXj2jx5', '37RFudlfMWLtCBirJR14D4', '0XrPZPotxZNDkuvauuVO8R', '6W9ANRwvNdorYlMIuNIClv', '6BGRxoR5ry5hXaBq5hny0Q', '5ASRwP2FXKRx90mlabM8cT', '3JR6wXMbEwhZiTUWy3VzZ2', '07ACyen8ZVO9SNwaQjxyRy', '6MWLG6GNRdV9qCI7LrK9BR', '1Q5ckQPz1tsDu2XrFPX8xr', '4Gh28kZ8ZQi94s2anlN2Rp', '6taHwllEzlP3ckIoQ1CTmn', '3bG0XMhDTUoMkAV2pFAbNb', '4MOWpt4OwvU32uMi1jR4oD', '3jA5KKyAh3RS07CHzyi0A2', '6sarQ376udcoZe6jBdfT8O', '3h6lMYfnBwx2rpeAsi6eO9', '1OG8BRnkZ12kyDHrwdsDmw', '23hieFLBMATmL2HseI2nBL', '7rQNTHKdi50NLDzFoIDhaG', '1ijJHUtNSzqQrWOgh9fkVu', '3AsOTlJkROSGG5JL7cjyCw', '6Qtngx8oTu8BEfasSIhpEY', '0oV45hcZ8tA1YD4Cp7Fthl', '0g2d9az1nHhDQ4fecenUB0', '3WYW9JpdalkQyvDJLFSpUp', '4gtjUlg2vc9eY58zW7qDWK']",0.325576,-11.26012,129.8866,0.136470137,0.503832,0.57356,0.4381632,0.54806,2/4/1977,58,Rhino/Warner Records
652,My Bloody Valentine,Loveless,3GH4IiI6jQAIvnHVdb5FB6,52,Electronic,"['52UcjsM15hjCQAUbTW2hy1', '1kAQmY7yNW6LFdDftDbe1X', '1I63q5aYjoyai9CI8QXDrn', '41R4fI1Z1w2gsJEFQWdeJs', '3HfEgAaf0koxBpBB8NvGda', '0oiGUMBeL8Bn0csxAl4a1W', '5NziFO1dYnQPu2EXdTB4UL', '5KBKqxYY263Tr0haAu3fMz', '5iaeuSweyKjyrNa47uwwk3', '6TQMx46BOs5GHS3hcshYQf', '7ITRNB9OckYIp2SW2iXU8U']",0.238554545,-13.22472727,119.8160909,0.787090909,0.615363636,0.227009091,0.185592628,0.286918182,11/4/1991,11,Rhino/Warner Records
703,My Bloody Valentine,Loveless,3GH4IiI6jQAIvnHVdb5FB6,3,Indie,"['52UcjsM15hjCQAUbTW2hy1', '1kAQmY7yNW6LFdDftDbe1X', '1I63q5aYjoyai9CI8QXDrn', '41R4fI1Z1w2gsJEFQWdeJs', '3HfEgAaf0koxBpBB8NvGda', '0oiGUMBeL8Bn0csxAl4a1W', '5NziFO1dYnQPu2EXdTB4UL', '5KBKqxYY263Tr0haAu3fMz', '5iaeuSweyKjyrNa47uwwk3', '6TQMx46BOs5GHS3hcshYQf', '7ITRNB9OckYIp2SW2iXU8U']",0.238554545,-13.22472727,119.8160909,0.787090909,0.615363636,0.227009091,0.185592628,0.286918182,11/4/1991,11,Rhino/Warner Records
493,Prince,Controversy,68qpubhEKJPAKgWarrqfoA,93,Pop,"['5shPZ6RnC6sCm0iSZiv7wU', '69XTyX3ksnOsWj28Yytnym', '621BmKwXCNiTBfmeJtxoD8', '3ZqU6tXOpZhSeMJ1Y0JpBG', '0dHvGez5CZNjiE7Z5PZfu7', '0wgVCOPXv9YSgmRijmDSkh', '1djfA7kl7SbBhoQ2rYQITf', '2nsN3TDtw5YaAJ6H7jGUla']",0.20695,-17.2525,135.297125,0.090812513,0.409,0.659375,0.02789625,0.666,10/14/1981,8,Rhino/Warner Records
429,Prince and The Revolution,Purple Rain,7nXJ5k4XgRj5OLg9m8V3zc,29,Pop,"['0QeI79sp1vS8L3JgpEO7mD', '765k9tDIFOnoOfkO2cgitB', '1BNtFSws7fjbn9aVBPA79j', '3rNCkAhv9cASYco3kC9q3D', '0khi86hc79RfsRC0rrkkA2', '51H2y6YrNNXcy3dfc3qSbA', '6fBwVe6udYdnRqwqo06if8', '2soBvUQBf5rbMj9HIyhzzK', '54X78diSLoUDI3joC2bjMz']",0.395211111,-9.811,131.6798889,0.026728027,0.712333333,0.579111111,0.0885,0.559111111,6/25/1984,9,Rhino/Warner Records
641,Talking Heads,Remain in Light,3AQgdwMNCiN7awXch5fAaG,41,Electronic,"['4eBCTzBsSjYgrLH5clQf2x', '0yhwdmbgkKdE1plV8xWdrd', '35ljOibZSLEjOEPGrbaJsH', '38Ngied9rBORlAbLYNCl4k', '2hDMI3I7WGgHmP4EGAk7la', '58uyNQ2aC329uLMZpU9Ptz', '438kAOxGJQtpEkVMom9WXJ', '4627xzFkr4qymUx03um6FX', '0Q4O6v2akT3RfkNxCt522f', '6ByBH36KiOFnRex149T3cR', '44sJQeBc0S6gnbuIGHxq6l', '2FkJ8X6a1prYSYIdaEUItJ']",0.226358333,-8.342333333,120.682,0.543291667,0.78925,0.681666667,0.268940667,0.795116667,10/8/1980,12,Rhino/Warner Records
706,Talking Heads,Remain in Light,3AQgdwMNCiN7awXch5fAaG,6,Indie,"['4eBCTzBsSjYgrLH5clQf2x', '0yhwdmbgkKdE1plV8xWdrd', '35ljOibZSLEjOEPGrbaJsH', '38Ngied9rBORlAbLYNCl4k', '2hDMI3I7WGgHmP4EGAk7la', '58uyNQ2aC329uLMZpU9Ptz', '438kAOxGJQtpEkVMom9WXJ', '4627xzFkr4qymUx03um6FX', '0Q4O6v2akT3RfkNxCt522f', '6ByBH36KiOFnRex149T3cR', '44sJQeBc0S6gnbuIGHxq6l', '2FkJ8X6a1prYSYIdaEUItJ']",0.226358333,-8.342333333,120.682,0.543291667,0.78925,0.681666667,0.268940667,0.795116667,10/8/1980,12,Rhino/Warner Records
897,Talking Heads,Remain in Light,3AQgdwMNCiN7awXch5fAaG,97,Jazz,"['4eBCTzBsSjYgrLH5clQf2x', '0yhwdmbgkKdE1plV8xWdrd', '35ljOibZSLEjOEPGrbaJsH', '38Ngied9rBORlAbLYNCl4k', '2hDMI3I7WGgHmP4EGAk7la', '58uyNQ2aC329uLMZpU9Ptz', '438kAOxGJQtpEkVMom9WXJ', '4627xzFkr4qymUx03um6FX', '0Q4O6v2akT3RfkNxCt522f', '6ByBH36KiOFnRex149T3cR', '44sJQeBc0S6gnbuIGHxq6l', '2FkJ8X6a1prYSYIdaEUItJ']",0.226358333,-8.342333333,120.682,0.543291667,0.78925,0.681666667,0.268940667,0.795116667,10/8/1980,12,Rhino/Warner Records
106,Van Morrison,Astral Weeks,4pG3bKkbmReDt5QTDn3JDz,6,Soul,"['0vz4iTEfsp2lunsRJeMzjj', '4rkSM3eGYRULHVbPR8q75t', '4dBI72rgkmG0gTzswyBTzz', '7msn6OoGXrNOaBGvIH1eqT', '6lFrlUB7dEKJXftFNCCR8A', '1N4MKISvC1ddfRCRQDXDd2', '4QKk0GijhiDBcoRLeZvdZZ', '35T4VLNlGag05bk0QisZrN']",0.1183,-15.180375,121.22925,0.003085207,0.307875,0.438875,0.445125,0.481375,11/1/1968,8,Rhino/Warner Records
778,Van Morrison,Astral Weeks,4pG3bKkbmReDt5QTDn3JDz,78,Indie,"['0vz4iTEfsp2lunsRJeMzjj', '4rkSM3eGYRULHVbPR8q75t', '4dBI72rgkmG0gTzswyBTzz', '7msn6OoGXrNOaBGvIH1eqT', '6lFrlUB7dEKJXftFNCCR8A', '1N4MKISvC1ddfRCRQDXDd2', '4QKk0GijhiDBcoRLeZvdZZ', '35T4VLNlGag05bk0QisZrN']",0.1183,-15.180375,121.22925,0.003085207,0.307875,0.438875,0.445125,0.481375,11/1/1968,8,Rhino/Warner Records
841,Van Morrison,Astral Weeks,4pG3bKkbmReDt5QTDn3JDz,41,Jazz,"['0vz4iTEfsp2lunsRJeMzjj', '4rkSM3eGYRULHVbPR8q75t', '4dBI72rgkmG0gTzswyBTzz', '7msn6OoGXrNOaBGvIH1eqT', '6lFrlUB7dEKJXftFNCCR8A', '1N4MKISvC1ddfRCRQDXDd2', '4QKk0GijhiDBcoRLeZvdZZ', '35T4VLNlGag05bk0QisZrN']",0.1183,-15.180375,121.22925,0.003085207,0.307875,0.438875,0.445125,0.481375,11/1/1968,8,Rhino/Warner Records
747,Built to Spill,Perfect From Now On,6DlZzUnITGI5cWGTjIWSBm,47,Indie,"['78UlSQu9iRXInPuwb0NHn5', '2FmUpxb4nnyb1kX4rvvHZT', '1fcjNgC3VEFDGyclYrC7fw', '5foiGJwoJvnMlII0aYApV3', '4LBJyUs3B4ovaIImY5w5gW', '4L8GRXFdOTokQk7RBiB1KS', '6JT3dTww2LuGrtze7j5jw9', '1Oi6Wz9lhfVp6dcveClqXl']",0.1394375,-9.342375,113.382,0.632625,0.600125,0.3095,8.24E-04,0.412375,1/10/1997,8,Warner Records
447,Cher,Believe,0jZfbz0dNfDjPSg0hYJNth,47,Pop,"['2goLsvvODILDzeeiT4dAoR', '2p0gaHGMbAeaDSyBa75Ul5', '6OkFkFIOQ42FqdHnZVEqZj', '4yWeYfdw5FR0vAMjtFfddA', '144JMbvbR5txNzoZ112wo4', '0pifkqN4kRVux0zXssE517', '2ROJCBdOLQNp01eRXjsPG8', '4rWStvqjiTZuOJkLL38e1I', '50fonY7NSzBiRpA5egFcMH', '7wZeLMtTPHYcYjB2WvFe9k']",0.15178,-7.3292,124.7339,7.21E-04,0.8156,0.6743,0.097196,0.5705,1998,10,Warner Records
430,Linkin Park,Hybrid Theory,6hPkbAV3ZXpGZBGUvL6jVM,30,Pop,"['1Vej0qeQ3ioKwpI6FUbRv1', '3K4HG9evC7dg3N0R9cYqk4', '5uuXtfqM7Wp3idCxyHeOll', '5egqKwgK5r5rvGD1LrtR7J', '57BrRMwf9LrcmuOsyGilwr', '6xtQ23d8GEXgcxyUKPtwc5', '6UzeOH4bRPzKTo2wCXMZmC', '60a0Rd6pjrkxjPbaKzXjfq', '5rAxhWcgFng3s570sGO2F8', '7kxM3UJwN6rHAW5kwdlAHK', '3rpnfXSECgapxeGeRgUYqy', '1gAaRSN57UYVRI4eWRyAvP', '0fxGA5lxrdYNYoE7yJxTNZ', '7GVqIMb6OdMY5mG7fUrtOq', '5SDOPP5zCdggONUuYWiiTS']",0.29594,-5.003266667,116.529,0.004284486,0.880266667,0.5676,0.0529388,0.486933333,10/24/2000,15,Warner Records
443,Madonna,Confessions on a Dance Floor,1hg0pQJLE9dzfT1kgZtDPr,43,Pop,"['3850dYVgOFIXJh5U4BFEWH', '1AQQ9DdpEemMVTHNz4eG9a', '55whbebR4olz2HHcRQa2kx', '0amQzI3QzlkNzlUQSLxGOP', '44WTY1d9M86PEAgPZNeHHe', '5HKcfvhCdIoZKzeQw2HgEe', '2DuaKXVHCHSSTTeOnYSMG9', '5hmRhU6fWzH0NjYmfhHjhp', '2aGCEvfmDO7sqcQZHhq2lQ', '2HXNn7MQBhecidoC4h6KgX', '7hHqUAFN5ort3NXcz91fTA', '5uLLwUZfktjy3N2UorBwr8']",0.180291667,-7.13825,122.5570833,0.136732807,0.762833333,0.595083333,0.023645667,0.461583333,11/11/2005,12,Warner Records
450,Madonna,Madonna,5lrlWKjNY0eTDXp9Bd3LpW,50,Pop,"['2hWI9GNr3kBrxZ7Mphho4Q', '4SuabhTNPBTBFjfOjhvRNQ', '48YZhmKL3aZKhQUfpvkelu', '4bJMrN6Z33iEScmu1FoAcj', '3ibAzRj9JnowdoLkyllk3n', '4e3AL3lOlUtLe4nseczBzK', '3s6UF8KC2k4nFwRConFYfJ', '4sFGkok98Cu0gu52fD48Xr', '3E79grOLqLpNER2JT2TtL0', '6gTREVvbhMEIluqtLRMWuI']",0.12017,-8.8649,123.5607,0.0255265,0.6614,0.8446,0.09643,0.8246,7/27/1983,10,Warner Records
451,Madonna,Like a Virgin,2IU9ftOgyRL2caQGWK1jjX,51,Pop,"['7bkyXSi4GtVfD7itZRUR3e', '7ov1nZ2QZc3LIuCXXERZP0', '1ZPlNanZsJSPK5h9YZZFbZ', '0uIqV0X1M1vjti0ubMOInt', '1S14j6I0RrdQoxrm7zZNHL', '1Fhx9C87IjEAtWI9FF0IzF', '36IHTITiDnlpQWUacWWZpB', '0S9EixwOfXC0LyILi8kVFh', '19gLqMCui3hxPDTKTEoELa', '17WvhmXF06yquUwZjtjHsc', '4vle25yO4Rf7AYkWtzSfAS']",0.109527273,-13.21636364,126.7335455,0.023065236,0.587636364,0.729909091,0.307981818,0.848818182,11/12/1984,11,Warner Records
485,Madonna,Something to Remember,7kUiJdXqLkMTkpY0PmXUv5,85,Pop,"['7GzOtoJsiimil1RKK4zSo9', '00U0pedRUMEzREpyRqbVT6', '7JQEe7DigVkZEB0TwyKSm0', '0Fb8sdyNluLawg08N1zs48', '6iABG3ruJ1ArrulilbVhai', '637V2ymBt4Ljlbz4EmRys8', '4jV0e7eqsxFUAZA92SITMz', '1DzMueHt644tVihaPLLL04', '5pH0OdNpE7qvr5w8gtwHSW', '23S4o9jsxqpyDm90ZHOtyS', '6bGhIJ1VeykhXlb11iU4tx', '1jXrKzaC31hU2Z4Eaec2ek', '6A9M20WdZ2hrcCyOvOjZKQ', '5sVHI7r5PT9ZjQBprNUzRC']",0.115771429,-10.25928571,103.3851429,0.004511903,0.445214286,0.527,0.449521429,0.321628571,11/17/1995,14,Warner Records
461,Madonna,Ray of Light,6cuNyrSmRjBeekioLdLkvI,61,Pop,"['0beXeFEWUYYY13fYVHTtFk', '5EozWxc0G7mMAHgQdGDlHm', '4Fpsa3pYc3gozrxHRRPvR6', '7crZfJQOb8QsLtn3LwwQLK', '3EdOkdjZAkSHfZJYPYJ78K', '6bZPQHvekmIFBZZB7nMB5X', '2KuNI576snW2Xlr1y8cMaW', '0gVwAMrq7nXQNYz39n0C6L', '2II03llydk4YnkBBvoYB3B', '01VFDkHBNJcCNUjzD3flWg', '0koXhZM2nyHAJ6fmGWCprN', '67NdrXnC8NiGfGWqzViGWA', '2mG3ShZcT6xkKRvSrPJZus']",0.108469231,-11.22523077,117.8081538,0.288387231,0.589692308,0.558230769,0.363536923,0.336153846,3/3/1998,13,Warner Records
463,Madonna,Music,3e3PxWKqv7lyZaR5d02abW,63,Pop,"['2BcOZ4vOeu2qZowIHrvTYy', '3uWdzKpXiV9Qc3sjWnWAlL', '5xe8E49mZGX89WATSufQTh', '7lpYSyJYqekMfHg3e8QVgj', '66vunFyswrQvQEucdAB85H', '5GZa8aslprtByFB9cBC83j', '7DOtIhTTpPZyjvbO509hSC', '6rQcK4xOzePDdrTg7Yv6d6', '3qO13a6sZTDfRpsxkmVs3O', '3EjEc5h64Mt8p3E1CkLPaE']",0.13351,-8.7747,118.4284,0.07085315,0.6101,0.6404,0.0757021,0.4915,9/19/2000,10,Warner Records
470,Prince,Lovesexy,49YqSdLkadJY5RADpR3LsZ,70,Pop,['22lmcBp9KjKcn4C3MAcxF6'],0.101,-13.122,124.378,0.00438,0.652,0.55,0.242,0.467,5/10/1988,1,Warner Records
